,link,text,user,likes,quotes,retweets,comments,date
547,https://twitter.com/elonmusk/status/1814545887378522538#m,"Sometimes, the chickens hatch",Elon Musk,130337,385,14142,4626,"Jul 20, 2024 · 6:20 AM UTC"
548,https://twitter.com/elonmusk/status/1814366864715178165#m,💯,Elon Musk,52351,199,7663,3072,"Jul 19, 2024 · 6:29 PM UTC"
549,https://twitter.com/elonmusk/status/1814354894326739057#m,Congratulations PM @NarendraModi on being the most followed world leader!,Elon Musk,417808,3975,48304,18190,"Jul 19, 2024 · 5:41 PM UTC"
550,https://twitter.com/elonmusk/status/1814347534233444645#m,💯,Elon Musk,36615,121,4010,2147,"Jul 19, 2024 · 5:12 PM UTC"
551,https://twitter.com/elonmusk/status/1814342948634632606#m,"Aiming to have a level playing field for all points of view.   Note, I will also express my own point of view, as not doing so would be inconsistent with freedom of speech.",Elon Musk,257024,1843,41357,12313,"Jul 19, 2024 · 4:54 PM UTC"
552,https://twitter.com/elonmusk/status/1814340912677539934#m,Lalala,Elon Musk,660890,4901,49849,17683,"Jul 19, 2024 · 4:45 PM UTC"
553,https://twitter.com/elonmusk/status/1814340751943512190#m,Damning that Dems fought so hard to allow registration to vote without proof of citizenship!,Elon Musk,250177,1826,55212,9137,"Jul 19, 2024 · 4:45 PM UTC"
554,https://twitter.com/elonmusk/status/1814340118951412123#m,😂,Elon Musk,76243,153,6021,2609,"Jul 19, 2024 · 4:42 PM UTC"
555,https://twitter.com/TheRabbitHole84/status/1814339255583555887#m,We should reject child sex changes for the same reason we reject children getting tattoos: It is irresponsible parenting to let kids make irreversible changes to their bodies.  Especially when those changes would have life long consequences.,The Rabbit Hole,24755,192,4796,764,"Jul 19, 2024 · 4:39 PM UTC"
556,https://twitter.com/elonmusk/status/1814338027738607951#m,"Well, @jk_rowling is absolutely right!  Almost every child goes through some kind of identity crisis during puberty. It is deeply wrong to make them permanently infertile with “puberty blockers”.   If they still wish to transition as adults, provided they are fully informed of the risks, they can then make decisions as consenting adults.",Elon Musk,539414,3585,77447,17723,"Jul 19, 2024 · 4:34 PM UTC"
557,https://twitter.com/elonmusk/status/1814333683798810872#m,,Elon Musk,408832,1511,33191,7883,"Jul 19, 2024 · 4:17 PM UTC"
558,https://twitter.com/dogeofficialceo/status/1814215667194999132#m,Rough week for security,Sir Doge of the Coin ⚔️,27840,137,4134,694,"Jul 19, 2024 · 8:28 AM UTC"
559,https://twitter.com/elonmusk/status/1814252893517553843#m,Major problem. This California law should be repealed.,Elon Musk,162983,962,28261,10196,"Jul 19, 2024 · 10:56 AM UTC"
560,https://twitter.com/elonmusk/status/1814203437275361458#m,…,Elon Musk,162304,1229,12667,6863,"Jul 19, 2024 · 7:39 AM UTC"
561,https://twitter.com/elonmusk/status/1814201134371709386#m,😂,Elon Musk,1046536,3366,84838,15607,"Jul 19, 2024 · 7:30 AM UTC"
562,https://twitter.com/AdrianDittmann/status/1814093125109117100#m,"On X, you get a front-row seat to whatever is going on now before it's known elsewhere later.",Adrian Dittmann,15985,81,1662,763,"Jul 19, 2024 · 12:21 AM UTC"
563,https://twitter.com/cb_doge/status/1814088150056403084#m,SpaceX is making sci-fi real. ✨,DogeDesigner,14418,77,1589,844,"Jul 19, 2024 · 12:01 AM UTC"
564,https://twitter.com/SpaceX/status/1813984524709364078#m,Teams completed a final EVA suit milestone ahead of this summer’s first commercial spacewalk from Dragon,SpaceX,13521,56,1768,665,"Jul 18, 2024 · 5:09 PM UTC"
565,https://twitter.com/SawyerMerritt/status/1814162199218200626#m,U.S. EV Registrations In May 2024.,Sawyer Merritt,10995,119,1500,919,"Jul 19, 2024 · 4:55 AM UTC"
566,https://twitter.com/elonmusk/status/1814164936211198420#m,Yup,Elon Musk,188710,674,25038,8226,"Jul 19, 2024 · 5:06 AM UTC"
567,https://twitter.com/elonmusk/status/1814072139781181605#m,Whoa,Elon Musk,59993,313,9178,4908,"Jul 18, 2024 · 10:57 PM UTC"
568,https://twitter.com/elonmusk/status/1814071041146474785#m,Wow,Elon Musk,614582,14447,62322,40427,"Jul 18, 2024 · 10:53 PM UTC"
569,https://twitter.com/elonmusk/status/1814063972783374683#m,Usually true,Elon Musk,498540,3216,72749,22644,"Jul 18, 2024 · 10:25 PM UTC"
570,https://twitter.com/elonmusk/status/1814057109056598382#m,Yeah!!,Elon Musk,487733,1717,45104,17040,"Jul 18, 2024 · 9:58 PM UTC"
571,https://twitter.com/elonmusk/status/1814049945923559812#m,,Elon Musk,422104,6015,33064,19926,"Jul 18, 2024 · 9:29 PM UTC"
572,https://twitter.com/elonmusk/status/1813991520686526659#m,,Elon Musk,66316,738,8809,3658,"Jul 18, 2024 · 5:37 PM UTC"
573,https://twitter.com/elonmusk/status/1813986873016012874#m,They’re taking Biden fishing soon …,Elon Musk,487590,5837,50285,33004,"Jul 18, 2024 · 5:19 PM UTC"
574,https://twitter.com/elonmusk/status/1813985462559572144#m,True 😂,Elon Musk,117574,401,11279,4755,"Jul 18, 2024 · 5:13 PM UTC"
575,https://twitter.com/elonmusk/status/1813984843471978730#m,Request a Community Note!,Elon Musk,28552,226,3864,2599,"Jul 18, 2024 · 5:11 PM UTC"
576,https://twitter.com/elonmusk/status/1813972462641815744#m,Over 15 GWh of Megapacks!,Elon Musk,42294,277,4797,3177,"Jul 18, 2024 · 4:21 PM UTC"
577,https://twitter.com/cstanley/status/1813951550068556175#m,If only politics were this simple.,Christopher Stanley,11271,143,1611,781,"Jul 18, 2024 · 2:58 PM UTC"
578,https://twitter.com/rookisaacman/status/1813965596788428851#m,"It has been a pleasure participating in the development of the @SpaceX EVA suit. The successful vacuum test was performed in a historic chamber at JSC that served the Gemini, Apollo & Shuttle programs. We are grateful for the hard work that has now certified these suits for Polaris Dawn. These suits, and their future evolutions, are going places 🚀",Jared Isaacman,7764,25,1000,398,"Jul 18, 2024 · 3:54 PM UTC"
579,https://twitter.com/cb_doge/status/1813921665518272690#m,"Just a reminder:  If you're a web user, I strongly recommend trying 𝕏-Pro; it's an incredible tool.",DogeDesigner,4788,35,887,473,"Jul 18, 2024 · 1:00 PM UTC"
580,https://twitter.com/elonmusk/status/1813944023574573554#m,Check out the new SpaceX EVA spacesuits. These will allow astronauts to do spacewalks.,Elon Musk,61263,262,7668,3555,"Jul 18, 2024 · 2:28 PM UTC"
581,https://twitter.com/elonmusk/status/1813941222463217866#m,The goal is this diabolical law is to break the parent-child relationship and put the state in charge of your children,Elon Musk,274246,3447,61608,19408,"Jul 18, 2024 · 2:17 PM UTC"
582,https://twitter.com/elonmusk/status/1813940163208413603#m,"True, usage levels are remaining high",Elon Musk,88392,266,9803,3378,"Jul 18, 2024 · 2:13 PM UTC"
583,https://twitter.com/elonmusk/status/1813939229103411268#m,Exactly,Elon Musk,108713,340,21450,2893,"Jul 18, 2024 · 2:09 PM UTC"
584,https://twitter.com/elonmusk/status/1813937913479983592#m,"Wow, America really is the land of opportunity!",Elon Musk,322545,4273,47651,27060,"Jul 18, 2024 · 2:04 PM UTC"
585,https://twitter.com/elonmusk/status/1813937711390331086#m,He was brilliant,Elon Musk,54091,340,8481,2532,"Jul 18, 2024 · 2:03 PM UTC"
586,https://twitter.com/SpaceX/status/1813632705281818671#m,"With 6x more propellant and 4x the power of today’s Dragon spacecraft, SpaceX was selected to design and develop the U.S. Deorbit Vehicle for a precise, controlled deorbit of the @Space_Station",SpaceX,19374,466,3207,1661,"Jul 17, 2024 · 5:51 PM UTC"
587,https://twitter.com/elonmusk/status/1813766850372669462#m,Cybertruck in the wilds,Elon Musk,147319,677,12732,7480,"Jul 18, 2024 · 2:44 AM UTC"
588,https://twitter.com/elonmusk/status/1813704394980180449#m,Starlink now serving about (Canadian pronunciation) 3% of homes in Canada!,Elon Musk,67465,380,5595,5650,"Jul 17, 2024 · 10:36 PM UTC"
589,https://twitter.com/elonmusk/status/1813703783509262677#m,"For large commercial or community users, the Starlink Gateway terminal provides over 8Gbps of downlink and soon over 8Gbps uplink too",Elon Musk,64818,587,6545,4659,"Jul 17, 2024 · 10:34 PM UTC"
590,https://twitter.com/michaelnicollsx/status/1813688227917922477#m,"Speedtest from @starlink’s new mobile community gateway capability, no land in sight.",Michael Nicolls,9313,441,1218,788,"Jul 17, 2024 · 9:32 PM UTC"
591,https://twitter.com/NASA/status/1813634897510113733#m,"LIVE: Leaders from NASA and @SpaceX are discussing the selection of SpaceX to develop and deliver the U.S. Deorbit Vehicle, which will safely move the @Space_Station out of orbit after the end of its operational life. Listen in: https://inv.tux.pizza/Dw1JXZwo00o",NASA,9329,63,1506,846,"Jul 17, 2024 · 6:00 PM UTC"
592,https://twitter.com/DimaZeniuk/status/1813629508978974919#m,“Civilization only passes the single-planet Great Filter when Mars can survive even if Earth supply ships stop coming.”  — Elon Musk,Dima Zeniuk,11273,86,1720,785,"Jul 17, 2024 · 5:39 PM UTC"
593,https://twitter.com/lindayaX/status/1813615258243908060#m,"Over 50% of business decision-makers rely on X, and our users are 94% more likely to hold executive positions as opposed to other platforms.    To engage with the boldest and brightest minds, this is the sole place to be. 🌐🧠",Linda Yaccarino,14431,95,1654,873,"Jul 17, 2024 · 4:42 PM UTC"
594,https://twitter.com/niccruzpatane/status/1813312666527571969#m,"Buying a @Tesla makes your life way easier, and more convenient.  You won’t ever need to worry about:   • Changing your Motor Oil & Filter  • Changing your Transmission Fluid • Changing your Transfer Case Fluid • Changing your Spark Plugs • Changing your Serpintine Belt • Front/Rear Differential  • Topping off Engine Coolant  • Engine Overheating  • Annoying Unknown Engine Noises  • Leaky Engine & Transmission • Clogged Air Filters  • Waiting for Engine To Be Up To Temp  • Starting In A Closed Garage  • Risky To Drive in Deep Waters  • The Dreaded Check Engine Light • Finding The Nearest Gas Station  • Low Torque and Slow 0-60 Times • Worrying How Much Gas Costs   What did I miss?",Nic Cruz Patane,10406,210,1479,2216,"Jul 16, 2024 · 8:40 PM UTC"
595,https://twitter.com/elonmusk/status/1813612456578830449#m,Thank you for your excellent analysis of just how dangerous this is for children,Elon Musk,140026,682,32512,4718,"Jul 17, 2024 · 4:31 PM UTC"
596,https://twitter.com/elonmusk/status/1813610782032330983#m,Cybertruck has a sloped roof … just sayin,Elon Musk,496784,3057,35505,19507,"Jul 17, 2024 · 4:24 PM UTC"
597,https://twitter.com/elonmusk/status/1813610186738921568#m,True,Elon Musk,64853,304,11682,3381,"Jul 17, 2024 · 4:22 PM UTC"
598,https://twitter.com/elonmusk/status/1813609881657909579#m,Can’t believe they didn’t notice Saddam Hussein was there!!,Elon Musk,53417,93,2658,1884,"Jul 17, 2024 · 4:21 PM UTC"
599,https://twitter.com/cb_doge/status/1813607232262860892#m,Free speech is the bedrock of democracy.  That’s why it’s the FIRST Amendment. 🇺🇸,DogeDesigner,11515,226,1949,1154,"Jul 17, 2024 · 4:10 PM UTC"
600,https://twitter.com/elonmusk/status/1813603548078202992#m,Texas,Elon Musk,1097225,6675,61236,46528,"Jul 17, 2024 · 3:55 PM UTC"
601,https://twitter.com/elonmusk/status/1813601633172877820#m,"We have recently received many requests to suspend or otherwise impact accounts on the left.  However, 𝕏 is a free speech platform that aspires to give equal voice to all, within the bounds of the law.   That is what we will do.",Elon Musk,602637,6861,48565,46843,"Jul 17, 2024 · 3:48 PM UTC"
602,https://twitter.com/elonmusk/status/1813596367299965248#m,"Wow, steak & eggs with coffee in the morning really feels like a powerup!",Elon Musk,323554,3719,18185,16941,"Jul 17, 2024 · 3:27 PM UTC"
603,https://twitter.com/elonmusk/status/1813595907042210115#m,So here’s the situation …,Elon Musk,449456,2356,54677,13620,"Jul 17, 2024 · 3:25 PM UTC"
604,https://twitter.com/elonmusk/status/1813588060149592126#m,"True, the Democratic Party has moved so far left that the Republican Party is now closest to the center",Elon Musk,232323,3260,33018,17883,"Jul 17, 2024 · 2:54 PM UTC"
605,https://twitter.com/elonmusk/status/1813586120883699902#m,The smartest people in the world are on 𝕏,Elon Musk,90670,2361,10107,9679,"Jul 17, 2024 · 2:46 PM UTC"
606,https://twitter.com/elonmusk/status/1813583822308712860#m,True,Elon Musk,93248,471,11969,4255,"Jul 17, 2024 · 2:37 PM UTC"
607,https://twitter.com/elonmusk/status/1813579609067397257#m,Important for civilization to pass the single-planet Fermi Great Filter,Elon Musk,99407,765,9766,8449,"Jul 17, 2024 · 2:20 PM UTC"
608,https://twitter.com/GregAbbott_TX/status/1813368599374971385#m,X marks the spot.   teXas is the HQ for business.,Greg Abbott,39119,140,3446,1262,"Jul 17, 2024 · 12:22 AM UTC"
609,https://twitter.com/elonmusk/status/1813443123407708299#m,The choice is clear,Elon Musk,243597,1437,30442,13423,"Jul 17, 2024 · 5:18 AM UTC"
610,https://twitter.com/elonmusk/status/1813442557185073460#m,Such mean & cruel people they are,Elon Musk,68959,474,12864,5031,"Jul 17, 2024 · 5:16 AM UTC"
611,https://twitter.com/elonmusk/status/1813437642559877122#m,,Elon Musk,736896,1841,61779,8115,"Jul 17, 2024 · 4:56 AM UTC"
612,https://twitter.com/elonmusk/status/1813388983109357933#m,Well said!!,Elon Musk,574927,4249,78030,16024,"Jul 17, 2024 · 1:43 AM UTC"
613,https://twitter.com/elonmusk/status/1813342677540253715#m,The governor of California just signed a bill causing massive destruction of parental rights and putting children at risk for permanent damage.  Important to read this:,Elon Musk,225844,2082,61098,9056,"Jul 16, 2024 · 10:39 PM UTC"
614,https://twitter.com/teslaenergy/status/1813336485162316176#m,"Glad everyone is safe; 7,000 Powerwall owners in Texas had over 200,000 hours of backup power last week",Tesla Energy,10095,56,1370,421,"Jul 16, 2024 · 10:14 PM UTC"
615,https://twitter.com/elonmusk/status/1813314896794403105#m,"As a reminder, Doug Leone of Sequoia Capital publicly voiced his support for Trump 6 weeks ago.   Silicon Valley has shifted.",Elon Musk,131584,533,22244,3967,"Jul 16, 2024 · 8:48 PM UTC"
616,https://twitter.com/elonmusk/status/1813314266143093134#m,The state will take your kids if you object,Elon Musk,17956,186,2919,1844,"Jul 16, 2024 · 8:46 PM UTC"
617,https://twitter.com/elonmusk/status/1813310286465785982#m,Many will follow,Elon Musk,142605,511,15295,5307,"Jul 16, 2024 · 8:30 PM UTC"
